Word,Class
"Perhaps Ezra Miller is the first crack toward changing that, regardless of whether he identifies as queer over gay.",Non-offensive
"Perhaps I'm not a ""diehard"" Yankee fan, but there's no more point in watching this debacle #Yankees #Tigers #MLB So what else is on? LOL",Non-offensive
Permanent slit in my eyebrow from when I tumbled down the bleachers when I was little.... I stayed in the ER,Non-offensive
"Person: My new years resolution is to not be a jackass to everyone. Me: Yeah, and I'm going to buy a PS3. I'm not retarded.",Offensive
Peter Pan that ho never land that ho,Offensive
Peyton Manning is a goon fuck Eli's pussy ass,Offensive
Phaedra is gonna drop Apollo like Mariah did when Da Brat went to prison. These hoes ain't loyal,Offensive
Phil Hughes looking like the Phil Hughes of old. 2010. #Yankees #MLB,Non-offensive
Phillip Rivers look like he almost wants to call dude a nigger for that bad play,Offensive
Phone disconnected like a hoe :/ thank god for shmediums hot spot lol,Offensive
Phone drier than yo bitch scalp &#127797;,Offensive
Photo check for background spooks. http://t.co/Hx1wghJAzy,Non-offensive
Photo: Bad bitch. #ladykimora your favorite Vegas socialite &#127932;&#127932;&#127932;&#127932;&#127932;&#127932;&#127932;&#127932; #dragrace #dragqueen #ladykimora http://t.co/hdd8TbmyAj,Offensive
Photo: Giving you that trailer park trash. #transformthursday #ladykimora #vegasqueens #vegasshowgirls http://t.co/LjejFufULK,Non-offensive
Photo: Good morning ig &#8230;. Giving u white trash body &#128128;&#128128;&#128128; #turntup #webad #wepretty #gayvegas... http://t.co/dE9O4tttHS,Offensive
Photo: Happy Friday bitches #kimorablac http://t.co/3FIlNPwCwE,Offensive
Photo: Happy Friday bitches&#160;! #glamazon #ladykimora #rupaulsdragrace @welovequeens &#128536;&#128536;&#128536;&#128132;&#128132; http://t.co/c7Rv2DIL7g,Offensive
Photo: Here some kimora boobies for you &#128139; &#128298; this is how unlock before I slice a bitch. #kimorablac... http://t.co/puKJtghIPB,Offensive
Photo: Ima boss ass bitch. &#128128;&#128128;&#128128; #turntup #webad #wepretty #gayvegas #rupaulsdragrace #barb #minaj... http://t.co/4l4WtsNkIg,Offensive
Photo: Me and my bitch http://t.co/0jeLcx0nKU,Offensive
Photo: Morning bitches http://t.co/4P3mK58gc4,Offensive
Photo: Mustard on the beat hoe #wdywt http://t.co/DKYqcnRuNO,Offensive
Photo: My mains @riri22barbie @georgegia yessssss #ladykimora turntup. #vegas bitches &#128525;&#128525; http://t.co/QecHHKO42q,Offensive
Photo: No filtering bitches. &#128128;&#128128;&#128128;&#128128; #turntup #webad #wepretty #gayvegas #rupaulsdragrace #barb #minaj... http://t.co/a9K3hJJGg9,Offensive
"Photo: Rest in peace to these bad boys , some bad advise made me let some old asian dude re glue the sole... http://t.co/uPRjY6n48K",Non-offensive
Photo: Seriously &#8230; All my friends are hoes. It&#8217;s so funny. #getyourlife &#128078; http://t.co/nbnBGYCFMI,Offensive
Photo: anarcho-queer: &#8220;Anarchism stands for a social order based on the free grouping of individuals for... http://t.co/Iy6Gro4t8Z,Non-offensive
Photo: deafreaperventus: wayward-sons-and-fallen-angels: murderous-crows: *gay intensifies* are you saying... http://t.co/qbktWtWFCY,Offensive
Photoset: The biggest pussy I&#8217;ve seen in China. http://t.co/sZiqi92sBV,Offensive
Physical &amp; bed RT @Skinny215 These bitches frame is trash! #Skinny,Offensive
"Pic circulating on Jihadi feeds claiming an ""ISIS flag"" on top of Mount Arafa in the holiest day of pilgrimage http://t.co/46YfuflyZV",Non-offensive
"Pic so confusing.. Looks like a dyke, but has a hoe pooci.. &#171;@Datjollygirl &#8220;@BTweekin: &#128553;&#128553;&#128553;&#128553;&#128553; http://t.co/88ThE7EZP7&#8221;&#187;",Offensive
Pick a city buy a condo find a fine hoe let some time go #chea,Offensive
"Pickup line ""Are you a cat lady? Because I love pussy too""

""NO WAIT I LITERALLY MEANT I LIKE CATS""",Offensive
"Picture time outside of metro, fucking fags",Offensive
Pie crust is trash. It be all flaky and dry and shit.,Offensive
Pierce would've easily drained all these shots with us. He's so trash now smh,Non-offensive
"Pillow talkin to bitches, i see her she bad but NIGGA SHE BASIC!",Offensive
Pillow talkin to your hoe hatin on a nigga you might lose ya chick like that !!!!!,Offensive
Pink champagne for my boo thang she a bad bitch I hope that she don't trade me,Offensive
Pisses me of when I see these little liberal faggots wearing Che Guevara shirts. Move ur ass to Cuba. http://t.co/CUlwvpCpa7,Offensive
Pisses me off so much when Brett screams fag or whore out the window at people,Offensive
"Pistols and bad bitches, hustlers and bad business!",Offensive
Pizza and wings bitches,Offensive
"Pizza, a salad and alcohol is all I want.....my cravings need to be met or I'm a rude bitch",Offensive
Plaid shorts bitches,Offensive
"Play me about twice? Aye, im a pyhscopathic cunt. You're dead.",Offensive
Play pussy and get fucked!,Offensive
Play some ' fuck bitches get money ' music,Offensive
Play these hoes like the lottery,Offensive
"Playing a show in Lutsen, MN at 9:00 PM today at Papa Charlies http://artistdata.com/a/2oy4",Non-offensive
Playing games and wrestling are the only ways I bind with my brothers. That and the sex talk &amp; providing condoms. No raw dogging these hoes,Offensive
"Playing to white guilt lasted one last time, whitey felt 'absolved', it ends today. It ends in the fields/suburbs of Pennsylvania.",Offensive
Playing with my money is like playing with my emotions niggas don't believe I guess we going to find out then hoe ass niggas,Offensive
Please &#8220;@oldirtyjesus: shut up hoe &#8220;@MARlSOUL: I'm honestly a nice person&#8221;&#8221;,Offensive
Please control yo hoe ! &#128514;&#128514;,Offensive
Please dnt take no pictures please dnt take no pictures especially with my jewelry on man these hoes so vicious,Offensive
Please excuse my bitch ass phone it's been a hoe lately,Offensive
"Please stop scoring, otherwise you won't have any runs for tomorrow against Romero #Yankees #BlueJays #MLB",Non-offensive
Plot twist I fucked your bitch,Offensive
"Plot twist, bitch",Offensive
Plot twist: these hoes are loyal.,Offensive
"Pm is u use any of the words I use (ex. Sweg,pm,yid,nid) we're dating",Non-offensive
Police niccas Tryn raid da trap,Offensive
"Polite, yet militant. #birds #notfeeding #stencil #army #typeface #font #ATeam http://t.co/gHnEnLmlJE",Non-offensive
Political ass bitches,Offensive
Polo:$80. Levis:$60. Jordans:$180. Snapback:$30. The look on your face when you still don't get any pussy...PRICELESS!,Offensive
Poof. Vamoose son of a bitch,Offensive
"Poor Henry, he's supporting the right 2/3 of you guys all on his gut! Don't hurt it, Charlie... (@lizziecuevas)http://yfrog.com/h300cwrj",Non-offensive
"Poor Leo,he can't help havin resting bitch face. I feel ya home skillet biscuit",Offensive
"Pop a nigguh, sound like crisco",Offensive
Pop that pussy,Offensive
Pop that pussy for a real nigga,Offensive
Popcorn and candy for dinner. I always knew Charlie Brown was my spirit animal.,Non-offensive
Popped a pussy i'm sweating lol http://t.co/9Hyk5V0p,Offensive
Poppy give me discou.. bitch i get it for the lowwwww!!!,Offensive
Poppy give me discounts bitch i get it for the lowww!!!....naw fareal tho,Offensive
Pops interviews remain warm and fuzzy.,Non-offensive
Pops told me never stick ya &#127814; in a broke bitch,Offensive
Porch monkey 4 Life,Offensive
Porch monkey 4 life #Randell,Offensive
"Porcha grandma really like a nig for real, I should have tried to hollar fo real",Offensive
"Pornographic-oo-oo
Don't make you no hoe-oo",Offensive
"Posted a new song: """"guala"""" http://t.co/TbpOuto6zR http://t.co/y1RpItkIAf",Non-offensive
"Posted a new song: """"guala"""" http://t.co/jq3RB6gyQh #music",Non-offensive
Power bomb dat hoe,Offensive
"Ppl really can't handle a girl that's not a ""yes girl"" and says how she feel .. come off as a bitch",Offensive
"Practically got arrested tonight, not allowed on UTampa grounds for a year now... fml im retarded",Non-offensive
Praise thy lord for this season of beanies that is upon us,Non-offensive
Preach RT @POONsoaker: Ugly girls are the way to go man. Nobody got time for you pretty hoes,Offensive
Precisely RT @BrandNewAndrew: &#8220;@Harold: Soon as y'all break up is when she starts doing the shit she swore she'd never do&#8221; like being a hoe,Offensive
Prejudice. A preconceived awareness based on a majority of interactions. The negative slant comes from libs. Self preservation is the basis.,Non-offensive
"Preparing to be called a ""nigger"" all night.. I mean play COD all night. #AdvancedWarfareDayZERO",Offensive
Pressed for pussy no ...I get too many freebies,Offensive
Pretend assholes callin the women bitches when they know they love em lol..,Offensive
"Pretending that he can make it rain, our ghetto president is in it for himself while govt money whores beg utilties to stay on one more day.",Offensive
Pretty ass niggah. http://t.co/jqlST70msM,Offensive
Pretty bitches with even prettier titties &#9786;&#65039;,Offensive
Pretty mother fucker pull up in a bitch likee,Offensive
Pretty motherfucker pull up in this bitch like,Offensive
Pretty muthafucka pull up in this bitch like,Offensive
"Pretty over this whole Yankees thing, id rather lose in the ALCS every year then live in Detroit.. I miss the real Steinbrenner #glorydays",Non-offensive
Pretty sure I got ya bitch nudes in my phone nigga,Offensive
"Pretty weird that flight attendants are instructed to say &#8220;Welcome to the OC, bitch.&#8221; as you exit the plane.",Offensive
Probably going to tackle Kenzie when I see her tbh I miss my bitch,Offensive
Probably saved @KingBorgman's ass today. About out gas in a Diesel engine.&#128514; what would you do without your redneck friends?&#128514;&#128514;,Offensive
Procrastination is really a bitch.,Offensive
Produced by yung @jewros &#128293;&#128293; Bouta drop dis hoe http://t.co/WZyMxoLjNt,Offensive
Profesional sports are only enjoyed by white trash.,Offensive
Project pay is just a soft ass little bitch.,Offensive
Promise to love you and obey..and hit it more than once a day..girl I say that genuinely..fuck that bitch.. It's what you sayy,Offensive
Promises were made bitch . You are now my bxtch,Offensive
Protect your bitch at all costs,Offensive
Proud to be a redneck patriot :) @Docs357 @Cats_lmbo @KoichicCheryl @bja_tw @yrwol7 @DavesGrill,Non-offensive
Puffy face hoes,Offensive
Puig had zero lines and yet he's still going to fuck your bitch after that appearance,Offensive
Pull up on a nicca #Bored,Offensive
Pull up on my ex make that bitch mad,Offensive
Pull up on my ex make that bitch mad.,Offensive
Pull up on my x make that bitch mad,Offensive
Pulled up on this coco ratchet on my way home &#128514;&#128557; @@kayysavage yes bitch,Offensive
Pulling hoes ain't something to be proud of hoes go with anybody &#9995;,Offensive
Pullout game trash... &#171;@arigold_88 Iyanla having an intrrvention with a man who has 34 kids with 17 women. I have other questions.&#187;,Offensive
Pumpkin spice Marlboro's for da hoes,Offensive
Punch that hoe cause she deserve it.,Offensive
Punk ass broke faggots.,Offensive
Punk ass cop jus bulldogged that bitch https://t.co/SCeoQIqbme,Offensive
Punk bitch walking tall like you got something to prove,Offensive
Punk bitch.,Offensive
Pussies only pussy...an every women got one...so u gotta have more than that ladies,Offensive
"Pussy ass hoe niggas, I can't fuck wit y'all",Offensive
Pussy ass nigguh name Jesus. And his daddy,Offensive
Pussy gotta be trash RT @Adolfhibsta: Her love life is so sad lol RT @cqminaj: im so glad khloe k dumped french's ghetto ass,Offensive
"Pussy like girls , zaaaammnn is my pussy gay &#128035;",Offensive
Pussy nicca we ain't friends you ain't gotta @ me -- @Icewear_Vezzo voice!,Offensive
Pussy on my mouth pussy on my pinky ring,Offensive
Pussy only pussy,Offensive
Pussy's don't get pussy.,Offensive
Pussys only pussy an I get it when I need it,Offensive
Put a b&#299;tch pussy on first 48,Offensive
Put a ring on it or it ain't yo bitch !,Offensive
Put her in her place cause pussies don't get pussy..,Offensive
Put that on everything I love. Ain't no ugly bitch Finna talk to me crazy in my car. I'd put her ass out and make her walk,Offensive
Put the redskins in your starting lineup instead of the Dolphins...it'll be fun they said.,Non-offensive
Put the weights back on the rack bitch!! Smdh lol Dick Chaney's! http://t.co/pThwskJhdY,Offensive
Put ya hands up if you a Grade A bitch,Offensive
Put yo bitch in the figure 4 and bedrock her,Offensive
"Put your hands down bitch, I ain't gon shoot you",Offensive
Put your tits back in your shit bitch,Offensive
Putin making @BarackObama look like a bitch on foreign policy.,Offensive
Quan and Dino RT them faggot ass niggas!? Aight man,Offensive
Quan stop RT that faggot on my TL,Offensive
"Quisiera amarte no puedo no, mi mama me dijo dont love them hoes",Offensive
Quit blowing up my feed bitches.,Offensive
Quit hoggin the blunt bitch,Offensive
Quit hurting these women Cuz I'm tired of all the bitterness a nigga gotta go through Cuz you a hoe ass nigga.,Offensive
Quit talking shit you fucking faggot. You're seriously just mad bc no one wants you. Who the fuck do you even think you are?,Offensive
Quit teasing bitch,Offensive
R&amp;B is so trash now compared to early 2000's.,Non-offensive
R-Surge For Charlie Baker-R of 9 points in Demo-State Mass against Coakley-D! DoG http://t.co/UOVtVG5nnM via @BostonGlobe,Non-offensive
REAL NIGGA SPEAKING &#8220;@DEON1093: @PAPER_CHAYSIN you sound like a bitch&#8221;,Offensive
REPUBLICANS TAKE MASSACHUSETTS GOVERNORSHIP: Coakley Conceds Gov. Race To Charlie Baker&#8230;. http://t.co/unfdQCQHyK,Non-offensive
RFT Tweet of the day&#128588;&#128588; &#8220;@HereForEB: If a nigga change on you.. Fuck em .. He was a bitch nigga from day 1&#8221;,Offensive
"RICK TOLD YALL TO GO BACK AND KILL'EM ALL! Yall niccas didn't listen, now they are chewing on Bob's leg and shit! Extra, tasty, crispy!",Offensive
"RIGHT ""@Sotyannaxo: The same bitches saying ""positive vibes"" are the same bitches making fun of someone's weight.""",Offensive
"RINO trash like @SpeakerBoehner, @KarlRove, @FrankLuntz see conservatives as the Democrat Party see blacks. As their slave property. #tcot",Offensive
RT !! @6oysLoveKeena: I will never EVER EVER give a nigga my all unless I know for a fact he doing the same . yeen finna play me bitch &#128514;&#9996;,Offensive
"RT ""@DestineyDunbar: This shit for the birds . &#128530;&#8221;",Offensive
"RT ""@HuffingtonPost: Jane Seymour rocks a bikini at 62 http://t.co/1pUccv8t97"" Crazy Aunt Jane is at it again @TheFaithAnne",Non-offensive
"RT ""@TIMAtheRACER: Wow do we have another faggot? &#8220;@ShinobiCelsius: TIMAtheRACER wow do we have another Cam hater? lol&#8221;""&gt;&gt; dat dude is nice",Offensive
"RT ""@_ThatGAPeach: &amp; alla my niggas hot boys , so don't bring no ice in this bitch &#128130;&#8221;",Offensive
"RT &#8220;@KillAll_Simps: Black bitches think its ok to clap they hands when they getting into an argument, bitch stfu before I steal yo purse&#8221;",Offensive
RT @05proFESSOR: @idontbekaren @kelseysocrazy .... this is what all of my bitches say hahaha http://t.co/dHK7eU97Dc,Offensive
RT @05proFESSOR: Columbus found America and we killed some injuns #SinceTheCubsWonAWorldSeries,Offensive
"RT @07Cannon: ""Fuck you mean Macklemore trash nigger?"" http://t.co/NXPjPrhsbu",Offensive
RT @0_oitsCRUNCH: Def a whiny bitch RT @manddddddd: &#8220;@LawsOfSex: A girl who cries is a girl who cares.&#8221; Or a whiny bitch,Offensive
"RT @0hallis0n: ""This is J Cole you fucking queer""",Offensive
RT @100Band_RELL: All yaw hoes want 2 thing Money &amp; Dick,Offensive
RT @10milekid: Hahahaha basic bitches so funny,Offensive
"RT @10thAmendment: Jihadi Killed #BrendanTevlin In N.J. W/ At Least 2 Others,Part Of Terrorist Ring 10 Yrs Ago http://t.co/qZtXJv9x8J http&#8230;",Non-offensive
RT @11_MeLoBaby_7: @100granHman it ain't nothin to cut that bitch off ayeeee,Offensive
RT @120Sports: Twitter tipped its cap to say #FarewellCaptain to Jeter in his Yankee Stadium finale. VIDEO: http://t.co/QdldmWBwXJ http://t&#8230;,Non-offensive
RT @1Armaun: Hoes get a boyfriend and swear they not a hoe anymore. Bitch Having a boyfriend doesn't erase what happened before him you ...,Offensive
RT @1BigMick: Today I told a woman that she was the quintessential embodiment of sexual femininity. How am I not drowning in pussy?,Offensive
RT @1CaptainDrew: Supp wigga,Offensive
RT @1JohnnyCinco: You can't go wrong with a loyal bitch.,Offensive
"RT @1KelliBelle: Needy, clingy men is why I have bitch issues",Offensive
RT @1Khariz: kim k lil sisters some hoes,Offensive
RT @1MarsB: I might be ugly but my hoes ain't trippin,Offensive
RT @1RudeAssNinja: @Yung_N_GettinIt @carleycarllz bro don't argue with these rejected ass Disney models bitches better go play in some food&#8230;,Offensive
RT @1Smedia: When a hoe gets too friendly with Bae &#128545;&#128548;&#128127;&#128298; http://t.co/figgTHzk0L,Offensive
"RT @1TRIKOfficial: @ItsNotAdam No prob! Def a good early set energy tool! If you want to tune in, http://t.co/hxfJWy3Jab in less than an ho&#8230;",Non-offensive
RT @1WayHustle: Bitches love niggas that got bitches,Offensive
RT @1WayHustle: I got bitches geekin sneakin cocaina cross the customs - @TheDonIV,Offensive
"RT @1deep_williard: ""@1017_Sqquad: Come out her pussy and go in her ass come out her ass and go in her mouth"" that way she won't tell nobod&#8230;",Offensive
"RT @1goodlookingman: Bees won, Mets won, and the Yankees lost. It's a good day in baseball.",Non-offensive
RT @1stBlock_Rody: This bitch always in my pocket &#128073;&#128530;,Offensive
"RT @1stblock_thomas: ""@1stBlocJeremiah: You know bitches be mad when they be like ""I'm my own #wcw&#128514;&#128514;""",Offensive
RT @1stblock_thomas: @1stBlocJeremiah @LowworldsFinest Nah boa That nigga Wayne run his mouth like a hoe &amp; my girl ain't No hoe so Chill wi&#8230;,Offensive
RT @1stblocklokee: The niggas who just jumped my brother said that dre was in they hood bitch 131st belongs to us imma going to find you bi&#8230;,Offensive
RT @215_Bub: Don't sweat these hoes they come wit the money &#128527;,Offensive
"RT @215potter: Grown men, wearing jerseys with other grown men's name on them..

Don't forget your fucking pom poms.",Offensive
RT @22duces20: Happy birthday to my little ass cousin who doesn't remember who I am @1NOnlyDirtyMike hope it's a good one fag !,Offensive
RT @23Vnds: Check out the homie @renz360 for that sole sauce! That stuff does miracles!!! @renz360 @renz360&#8230; http://t.co/EecEzJRx6C,Non-offensive
RT @275YUNGSIMMIE: I flex it ain't no turning down ...take yo bitch fly out of town ... ...Macin stackin ready to get it crackin aint no tu&#8230;,Offensive
RT @275YUNGSIMMIE: I hate a lying ass bitch,Offensive
RT @2AFight: Muslim Jihadi? Keep Calm and.... http://t.co/iW6HT090s8 #PJNET #tcot #tgdn #ccot #RedNationRising #teaparty #2A #NRA http://t.&#8230;,Non-offensive
RT @2Blunts1Jorge: &#8220;@GinaSanabria_: I'm ugly so don't worry about me having hoes.&#8221;,Offensive
RT @2Live_Que: So y'all just gone look past the fact that this bitch sucking a dick cause her edges laid? I swear hate you bitches &#128530; http:/&#8230;,Offensive
RT @2Necklaceez: I'm in this bitch yaaa I do my thanggg &#128079;,Offensive
"RT @33mLENY: bae: lemme see your phone if you dont have hella hoes 

me: one sec http://t.co/MztLPgx4ur",Offensive
RT @3High_Tae: Bruh this bitch booty so flat that its muscular &#128128;&#128128;&#128128; http://t.co/8vG3MAtceU,Offensive
RT @3Much4TheseHoez: RT @iDntWearCondoms: If I DM u don't announce it to the timeline bitch I'm tryna fuck on the low,Offensive
RT @3_Much_: If u a messy bitch hell nawl i cant rock w. You,Offensive
RT @3amado_carrillo: Just checked my watch n that bitch said sometimes,Offensive
RT @3amado_carrillo: Rick James bitch,Offensive
RT @40oz_VAN: Don't be that frontin' ass bitch.,Offensive
RT @4200Savage: Mama told me look rich act poor n neva trip ona bitch dat ain't urs#gang,Offensive
RT @4200Savage: Since a yungin bitch I been nat nigga,Offensive
RT @44BINKO: &#8220;@Say_Lil_Zack: I love female cops&#128525;&#8221; they b sum hoes too fuck da jakes &#128110;&#128165;&#128299;,Offensive
RT @44BINKO: @BreadTruckkBri &#128514;&#128514;&#128514; knwin I heard dat hoe changed,Offensive
RT @44BINKO: @VoiceOfDStreetz &#128514;&#128514;&#128514;&#128514;&#128514; u a hoe &#128557;&#128557;&#128557;&#128557;,Offensive
RT @44BINKO: @VoiceOfDStreetz she spazzed out dude don't have his hoes in line &#128514;&#128514;&#128514;,Offensive
RT @4550Empire: @QuintinMvP @_200_Soetan yea u know these lil bitches be stalking are twitter for they niggas&#128565;&#128514;&#128514;,Offensive
RT @490xl: why get attached to people when you can jump in a trash can and feel the same way,Non-offensive
RT @49ant: down ass bitch RT @NewsBreaker: Aaron Hernandez's girlfriend lied to grand jury 29 times http://t.co/k6x3dUKhtf,Offensive
RT @49ant: if she lives at home she's a little less likely to cheat on you and be a ho,Offensive
RT @49ant: you aint getting no hoes to come back to the room with you if you staying at circus circus bruh,Offensive
"RT @49ers: Oregon State WR @brandincooks is a popular #49ers pick in recent mock drafts. 

DRAFT TRACKER: http://t.co/AEueKmhkQX http://t.c&#8230;",Non-offensive
RT @510988: Ugliest bitches I've ever seen &#128514; https://t.co/JLeYDCegf0,Offensive
RT @516Jake: Hungover and feeling yyyyyeelllloooowwwwww @outlawdipper @mudjug1 #dbh #yellow http://t.co/hJe7v4aWdw,Non-offensive
"RT @5200LorA: im pregnant ass bitches , matter fact ima slip down the steps ass bitches",Offensive
RT @5SOS: It's the best thing ever driving past crowds of people at shows and seeing bandannas coloured hair 5sos shirts that you've made o&#8230;,Non-offensive
RT @602StrangeAngel: Your Swags off fag sauce,Offensive
RT @666joselopez: @Victorasap_ your voice mail little bitch ass nigga http://t.co/n9dMDtvWts,Offensive
"RT @6OLDAR: ""@lovelyweird0: I need their workout plan &#128525;&#128553; http://t.co/XMnIm9YIVN"" third bitch had a fucking miracle",Offensive
"RT @6THGRADER: It doesn't matter who I make out with in ""Spin the Bottle"" because I only invite the hottest bitches to play. #ladykiller",Offensive
RT @6THGRADER: Lol new kid at school... thinks he can take me at tetherball. Bout to show him why I get all the playground pussy. #baller #&#8230;,Offensive
RT @6THGRADER: Mom brought me McDonald's for lunch. I had all the bitches on me.,Offensive
RT @6THGRADER: Today seems like as good a day as ever to bang some bitches and go for ice cream.,Offensive
RT @718queens: I rather my girl be clingy than a hoe,Offensive
RT @77StephanieG77: A portable septic tank. For allllll those pesky feelings.,Non-offensive
RT @919Prince: If we're together &#128143;&#128145; and you don't like that bitch &#128129;&#128587; I don't like that bitch either &#128078;&#128076; http://t.co/2F2rERRGsM,Offensive
RT @9_3TilInfinity: If I wanted my ex back believe me I'd fucking go get they ass. &#128514; but I ain't bout to dig through the trash. &#128520;&#128686;,Offensive
"RT @9acino_: ""My hoes are your hoes...but my wife is all mine"" #wisebrethrenwords",Offensive
RT @A1lovely_: At least i say im crazy...some nigga gotta find out a bitch wild when she shooting at they ass &#128514;,Offensive
"RT @A1rWick: Who cares who looks better between Blue Ivy, North, and whatever other celeb baby. Read your kid a book u simple bitch.",Offensive
RT @A2daO: When dykes surround you https://t.co/yWegZs78Om,Offensive
RT @ABCbirds1: #Colorado lawmakers consider nation&#8217;s 1st #wind energy legislation to protect #birds &amp; #bats. http://t.co/shwQYb76pw http://&#8230;,Non-offensive
RT @ABCbirds1: #Neonics are deadly to #birds like the American Kestrel and #bees. Ask @Lowes to take it off their shelves. #EcoWed http://t&#8230;,Non-offensive
"RT @ACMobbDeep: @sugarhillgang00 @willyc14_ high flyers, crr, militia, boner squad, ball sack, weiner FC, anal brownies",Offensive
RT @AC_Hussle: Bron pregame speeches be so trash though lmao,Non-offensive
RT @AC_Hussle: Niggas love cuffing hoes then acting surprised when they turn out to be hoes.,Offensive
RT @AC_Hussle: Real RT @iHitModelsRaw: All jokes aside the hoes I know some of the coolest women I've ever met,Offensive
RT @AC_Hussle: When yall having a good day &amp; she brings up a bitch from Twitter http://t.co/LQVLDxOwsH,Offensive
"RT @AChosenWord: Of rain showers
&amp; weepy fog
of soft light
&amp; cool touch
of wild wind
that carry music of birds
who cease to soar;
this feel&#8230;",Non-offensive
RT @AFBoycie: @BrockLesnar ill fight you ! Ya big daft cunt .,Offensive
RT @AG2Pearl: Black Americans Are Worse Off Under BHO http://t.co/k4IwEugNyx Well researched article...bound to elicit cries of Uncle Tom &#8230;,Non-offensive
"RT @AGRIcouture: Wow RT @RingkledSuccess: Lmao RT ""@badgalcash: bet not ever come to my house again dirty bitch http://t.co/Qv1rUzGsfJ""",Offensive
"RT @AH_Michael: 12 lava cakes, bitches. #RTExtraLife",Offensive
"RT @AIIAmericanGirI: &#127482;&#127480;
FEC May Yank 1st Amendment Guards for Drudge, Rest of Internet https://t.co/pVe5nNAOkV #wiunion",Non-offensive
"RT @AIanHangover: ""Bae"" means ""Before Anyone Else,"" I've been here thinking it's a ghetto word for babe/baby.",Non-offensive
"RT @AIanHangover: ""what are you 15?""

yeah on a scale of one to ten, bitch",Offensive
"RT @AIanHangover: Be smart because you won't be pretty forever, bitch.",Offensive
RT @AIanHangover: I could never date someone who isn't goofy. Nobody's tryna date a bland boring ass bitch.,Offensive
"RT @AIanHangover: If I've ever offended you, im sorry..

.

.

.

.

.

.

.

.

.

.

that you're a sensitive lil bitch.",Offensive
RT @AIanHangover: Karma is only a bitch to bitches.,Offensive
RT @AIanHangover: No girl sucks dick but somehow all dudes get head. Dudes only fuck bad bitches yet all these ugly girls getting pregnant.&#8230;,Offensive
RT @AIanHangover: let's play a game called stop being a lil bitch,Offensive
RT @AIlThese: All these clocks and we still don't have time for these hoes http://t.co/oZm4cQe5Me,Offensive
"RT @AJCOLEMANBABY: niggas be pressed for pussy it aint nothin, instead of worryin who that bitch fuckin, why dont u go get u some munnaaaa",Offensive
RT @ALMartinez32: &#8220;@100granHman: @IamMrEchols @ALMartinez32 &#128555;&#128555;&#8221;finding herself in the hoe section,Offensive
RT @AMGLLCCEO: Social network got bitches heads like &#128553; http://t.co/BHMUO4x4VU,Offensive
RT @AMGLLCCEO: When you die but a bad bitch walk in yo funeral &#128526;&#128526;&#128514;&#128514;&#128514;&#128514; http://t.co/YZs9DQVqDV,Offensive
RT @AP: Lifelong Yankee fan puts aside rooting interest and returns lost Red Sox World Series ring to rightful owner: http://t.co/GDLcpWDNoo,Non-offensive
RT @APTheCreated: @bellabelcastro is the realest bitch I know. Lol,Offensive
RT @AP_Noticias: #&#218;LTIMAHORA El republicano Charlie Baker elegido gobernador de Massachusetts. #Election2014 #APracecall http://t.co/qkbWQ&#8230;,Non-offensive
RT @ARIZZLEINDACUT: Females think dating a pussy is cute now? http://t.co/J8B2JaaDxK,Offensive
RT @ASAPYams: bitches out here not lovin they self enuff for the both of us juheard,Offensive
RT @ASAPYams: fresh razor blades in my goth bitch stocking,Offensive
"RT @ASAP_Ford: I hate when a nigga ask me ""Where the hoes?"" .... Nigga idfk !",Offensive
RT @ASillyPsycho: Don't be a bitch to me. I'll be a bigger one and I'll win.,Offensive
RT @ATL_PRiNCeSS: A real bitch know she gotta pluck dat nipple hair,Offensive
"RT @ATLienZ404: ""Why did you give birth to me you bitch"" http://t.co/nMoXKm4pwX",Offensive
RT @ATypicalFemaIe: when a bitch gets smart and I look too cute to be ratchet http://t.co/OoTtkUxKRA,Offensive
RT @AYEVERB: On twitter you ho%s can jus take a pic with your ass out and be somebody..smh...,Offensive
"RT @AYYSIAN: Life's a bitch, because if it was a slut, it would be easy.",Offensive
RT @AZEALIABANKS: Ladies its a full moon. Which means pussy power is in full effect.. yall better get some dick tonnnnniiiiiiggggghhht!!!,Offensive
"RT @A_Brown_30: People r retarded for thinking you can eat ""clean"" food all day and lose weight. Calories are calories people.",Offensive
"RT @A_Mitchellll13: ""@10Longdong: Uni suuuucks!! Lolol"" you suck bitch",Offensive
RT @A_Mitchellll13: My bestfriend got jumped by like 6-7 dudes n ur upset u have to pay fines...? -__________- gtfo bitch,Offensive
"RT @A_YoungPrince: Some pussy be so wet &#128166;&#128167;&#128166;&#128167;you gotta think about other things not to cum fast.... like ""damn i really failed the 6th grade""",Offensive
RT @A_single_bear: How would I look if I had feathers instead of fur? Would I be able to eat from a bird feeder without getting judging gla&#8230;,Non-offensive
RT @A_single_bear: I accidentally ate a few fireflies last night while chewing some leaves I found. The shameful yellow glow of my mouth wa&#8230;,Non-offensive
RT @AaronTheGoat: This bitch can't be serious... http://t.co/dVZegKeBGv,Offensive
RT @AbbeyGoldd: Fuck Joo musts broke this niggas heart stealin his bitch if he that hurt with her &#128514;&#128514;&#128079;,Offensive
RT @AbortionFunds: Grateful for the profound hospitality of volunteers who open their homes to patients traveling long distances for abo ...,Non-offensive
RT @ActuallyAmDolan: wen u look liek trash n sum1 complimentz u http://t.co/5AgYHBTFXh,Non-offensive
