Word,Class
We're a good match cuz we both retarded...n weed,Offensive
We're going to make the school look so redneck tomorrow.,Non-offensive
Weazy bitch birdman jr http://t.co/wXNX94BzoC,Offensive
Webbie to retarded,Offensive
Weed brownies &gt;&gt;&gt;&gt; &#128553;&#128079;,Non-offensive
Weed nigguh.. Retweet that,Offensive
Weef fitm is that life fuck flappy bird,Offensive
Weekend is here. What an amazing week this has been. Let's use this extended weekend to celebrate our successes my fellow queer folk.,Non-offensive
Weird ass bitches,Offensive
Weird frosted colored lipgloss is weird...,Non-offensive
"Welcome to our land of dispossession! http://t.co/v14jkTLZ Check out the evil, racist whitey sitting on steps etc. ""Reconquista, Woo Hoo!!",Non-offensive
"Welcome to the family, Mia Meli! #new #puppy #adorable #cute #fluffy #mutt #mybaby #girl http://t.co/a27C1XueZP",Non-offensive
Welding with your shirt off is the redneck version of tanning lol,Offensive
Well I wish I could shoot the shit wit u bitches but daddy gotta get dis money .one,Offensive
Well I'm back on the prowl for a bad bitch,Offensive
Well Jay I guess if you wanna keep your house from burning down...the bird is the word yeah!!!! #jaymohrsports @jaymohr37,Non-offensive
Well Jenna's getting a yellow lab so I know where ill be whenever I'm home,Non-offensive
Well damn!! LMaooo.... &#171;@IGiveEmNathan It was the dyke in that picture she used to be a girl once up on a time&#187;,Offensive
Well dayum RT @Tristine214: I seen you bitches knocking censor tags off your clothes on your patio with hammers http://t.co/tWE3VY0Bk5,Offensive
Well done? What a coon.,Offensive
"Well gahdamn. RT @HuhWhatsACondom: Wooooow &#8220;@moesdeph: ""Good job mommy"" cutest thing blue ivy ever done she still an ugly nigger baby&#8221;",Offensive
Well good morning early birds.. t minus 47 mins until thee clock out. Then breakfast shower rub one and sleep!,Non-offensive
Well guess I know a bunch of hoes then. GONE BRING YA #BaldPussy #HoeAss 2 ELEMENTS TONIGHT THO&#8230; http://t.co/4g85sn1AFx,Offensive
Well i feel like a bitch.. &#128530;,Offensive
Well isnt that a bitch 2 wildcards are going to the #WorldSeries,Offensive
"Well now that I'm basically gone full retard, lets get blasted",Offensive
Well thank goodness I got other musicians that aren't bitches.. like @Tampa_Rick for example.,Offensive
Well they do now haha RT @laydeesweets: I just think these bitches are confused. Like i'm wife. #TheyAintKnow?! Lol @VivaLAJuicyy69,Offensive
Well your a little cunt !,Offensive
"Well, jhud is giving me 'bae just got home from work and Ima throw the pussy at him' http://t.co/2KBSxaMddg http://t.co/EsZjSuqYIQ",Offensive
"Well,is he gonna take da bitch or naw?",Offensive
Welp imma hoe again :/ RT @Gladvillian: She a hoe if she likes chocolate.,Offensive
"Welp! &#8220;@FemaIeStruggle Me: Baby I cooked

Bae: What's for dinner?

Me: That bitch you been texting http://t.co/pOxpYQ5Eiy",Offensive
Wen yu see uh bad bitch n wanna holla say Ayyy,Offensive
Went to an open house today &amp; the place was trash. Ewww,Non-offensive
Went ya bitch house now she not a virgin anymore,Offensive
Westbrook you ball hogging bitch pass it to your fuckin teammates if you want to win,Offensive
Western Jihadi fanboys use of language: peppering sentences with Arabic words to sound knowledgeable - #Comical http://t.co/G2rca1XGh7,Non-offensive
Westside nicca!,Offensive
Wet bitches http://t.co/fm7UDyku,Offensive
"What America teaches people: if you bitch about something enough, you'll get what you want.",Offensive
What I hate about edm festivals is the people who bitch about the line up. #STFU,Offensive
What I look like ho? I look like YES and you look like NO! @NICKIMINAJ,Offensive
What a Dirty Girl! Haha &#58381;&#57423;&#58380;&#57607; #cat #pussy #pets http://t.co/7YaYdatE,Offensive
What a bitch.. #pshh,Offensive
What a dumb bitch,Offensive
What a fag,Offensive
What a fucking faggot,Offensive
What a fucking retard,Offensive
What a hoe lol,Offensive
"What a pussy so you can sub-tweet about me, then unfollow, but can't even reply and try to understand my point? Yeah and I'm the idiot.",Offensive
What a sniveling little cunt. I would be embarrassed for him but I cant stand the guy. @joederosacomedy @TheCumiaShow,Offensive
What a trash franchise. RT @ArashMarkazi: Fergie will sing the National Anthem at the Clippers season opener tomorrow.,Non-offensive
What a wetback looks like when he gets caught crossing the border. @Ilovebamf http://t.co/j3Uf1TYubO,Offensive
What a wifey would understand a hoe could never comprehend,Offensive
"What an amazing, proud day it was today for @NKOTB and #blockheads! Time for bed! Good knight!",Non-offensive
What barrel of trash doesn't smell as bad? RT @Jay_F5 Imagine Dragons or Nickelback?,Non-offensive
"What be the peckin order?
1 white Christian
2 colored
3 Porto Ricans 
4 Arab 
5 Jews 

I donts know. I be axin",Offensive
What do you do when you the nigga thats currently cuffin a bitch dats getting exposed? &#128514;&#128553;&#128557;&#128514;&#128514;,Offensive
"What else come on on mondays im not finna watch that trash, ive destroyed enuf brain cells.",Non-offensive
What ever happened to the Teen Titans of my day and why must they mock me with this Teen Titans Go?,Non-offensive
What if I talked ghetto lol I'd be so annoyed of my self,Non-offensive
What if I was on my ass that mean she get half of my cash? Man that bitch can kiss my ass,Offensive
What is Twitter even for? Lmao This hoe wack af,Offensive
What is this the @Yankees are doing today? Using those wooden things and making it all the way around the bases? Weird.,Non-offensive
What is up my twitta niccas!,Offensive
What jealous hoe made this? http://t.co/95rdO7RHvq,Offensive
What kind of bitch ass throw was that Alex. Fuck.,Offensive
What kind of person am I : the one that wears a beanie and does drugs and likes to fuck with bitches,Offensive
What kind of sorcery is this.... RT @OfficiallyIce: Nope RT @2charmss: Eat this pussy while im on my cycle &amp; call it Cherry Pie,Offensive
What mad cunt created masturbating? That dude needs a high 5...,Offensive
What made this niggah say that out his mouth,Offensive
What makes you lose your temper? &#8212; dumb ass bitches who talk shit but won't walk a mil in you own shoes http://t.co/1V4dpwHeUl,Offensive
What manner of black folk take their kids riding in the ghetto to point out misplaced youth and victimized &amp; cursed brethren and say:,Non-offensive
What now bitch I've got you're girlfriend @owne1235 http://t.co/cydgooP9YZ,Offensive
"What ppl expect, august aslina is a nig from New Orleans",Offensive
What restaurant drugs tests hahahaha that's fuckin trash,Offensive
What state got the best pussy? &#128064;,Offensive
What that bitch Tryna say,Offensive
What the FUCK? THO? REALLY? The Entire FUCKING #World #MEDIA is has gone #Obama #retarded not to know #medical #science PROTOCOLS? #wuh?,Offensive
What the fuck kind of redneck commercial was that???? #indycar,Offensive
What the hell are we doing with pussy rules that soldiers don't carry weapons 24/7 on base? They are trained. Liberal crap &amp; people die.,Offensive
What the monkey... http://t.co/h76rptL8Wq,Non-offensive
What these bitches want from a nicca .. &#128553;&#128553;,Offensive
"What these bitches want from a nigga?, like on some DMX shit",Offensive
"What they taught us, man them bad bitches only want the ballers, the starters.. We hoopin now the hoes wanna guard us..",Offensive
What time jamboree start Thursday. So I ca smile for the ugly hoes. &#128514;&#128128;,Offensive
What u don't do another hoe will,Offensive
What up fake ass hoe? I'm not gone fought you today. Gimme my nigga hand back,Offensive
What up twats? I mean twits... &#128522;,Offensive
What was that knob to get shit back in focus when it started getting fuzzy?,Offensive
What would yall do?.....I would act like one of them nd act like we lookin for the same bitch lmao http://t.co/7d0JeAmUvf,Offensive
What you doing bitch suck it don't bite it,Offensive
What you gonna do if she cheat ? Cry ? Fight for her ? No kick that bitch out and go straight to tootsies,Offensive
What you know about getting money low key .. Hanging with the street niccas fukn wit the OG's,Offensive
What you saying hoe?,Offensive
"What's a Queen without a King?

...A lonely ass bitch!",Offensive
What's a trash party ?,Non-offensive
What's really funny bout this pic is I'm sure they believe them hoes is bad &#128514;&#128514;&#128514;&#128514; http://t.co/15R8WoqXHd,Offensive
What's retarded is that I actually love my job and have a really weird passion for it.,Offensive
What's so good about Prom? All I see is another faggot ass High School dance.,Offensive
What's that makeup called on your cheeks? I call it bitch spots lmao,Offensive
"What's this #picslip shit? If your posting a pic. IT'S NOT A SLIP!
Don't flatter yourself. *stupid ass bitches!",Offensive
What's this bitch look like y'all &#8220;@pearlblueyes: add me on your stupid chapsnat::::pearlblueyes http://t.co/rASlFXof5d&#8221;,Offensive
What's this bitch retarded? GIVE ME BACK MY 16 DOLLARS &#8220;@AmandaBynes: Every time I meet somebody I assume I'll never meet them again&#8221;,Offensive
What's up faggots bet y'all thought you'd seen the last of me,Offensive
What's up with all these bitches in bed clothes...? Walking the streets like that shit is cute.,Offensive
What's worse than #Ebola ? The F-ing retards trying to make it a race issue. Al Sharpton has caused more American death than ebola.,Offensive
What's worse than jury duty is the confirmation you get while serving that the general public is retarded.,Offensive
Whatever I'm going to concert today!..I cant be a little bitch right now,Offensive
"Whatever happens, I won't let racism become a big trend again. I refuse. Over my fuckin dead body bitches, I'm mixed I can't be racist",Offensive
Whats wrong w/ this marie hibben bitch..,Offensive
Whats wrong with this bitch,Offensive
When @Drake got your ex bitch &amp; the one you tryna move on w/ it's time to call &amp; give it a up,Offensive
When Charlie tries to walk into my room and it can't remember if I locked the door or not http://t.co/FrTigzzPQf,Non-offensive
"When Chief Keef said ""I aint done turning up bitch!"" http://t.co/bx2mXV2osO",Offensive
When I be seein y&#8217;all runnin back and forf to woyke and shit I be thankin Jesus I is colored,Offensive
"When I be that pussy, I be calling you my Bitch.",Offensive
"When I call bitch, you come.",Offensive
"When I die
Throw a couple bad bitches in my casket",Offensive
When I see a fine bitch I don't get excited,Offensive
When I step off in da club niggas give me daps and hugs hoes swinging dey eye ik one thing right they wanna fuck,Offensive
When I wanna nut an she wanna nut at the same time I'm Peyton Manning this bitch audible OMHA,Offensive
When I was 16 &amp; me my homies used to go to the mall to pull hoes. I'd be at home later that night like.... http://t.co/zq8UtPLYFK,Offensive
When I was in 6th grade it was a lil bitch at my school in 5th and she was pregnant like wtf I barely new what pussy looked like that young,Offensive
When I was in HS we had a dance team and then we had the steppers them hoes was ghetto as shit but they kept the pep rally hyped,Offensive
When I'm a relationship I'm erasing twitter cuz it's to many bitches that are accessible. I gotta the hormones of a 13 year old home alone,Offensive
When Jake was mad happy and hugged muscle faced Renee Russo at the end of 1 I was like yeah them bitches bout to win it all!!!,Offensive
"When Lil Wayne said ""why give a bitch your heart when she'd rather have a purse"" http://t.co/CKRzrWVFz0",Offensive
When Robinson Cano left the Yankees they were selling his jersey for $25. When Aaron Hernandez went to jail they sold his for $10.,Non-offensive
When Stoni isn't doing his faggot gook speak he's actually funny,Offensive
When a bitch I don't like laugh at my joke http://t.co/9Veupu85Wj,Offensive
When a bitch all in ya mans face in public http://t.co/KXmi85GQP2,Offensive
When a chicks head is weak I just close my eyes and imagine me giving a bad bitch like Zoe Saldana back shots so I can get my nut off,Offensive
When a fat bitch want you and a skinny bitch can't cook nothin for you &#128514;&#128514;&#128514; these hoes ain't hungry &#128514;&#128514;,Offensive
When a girl asks me if I eat pussy... At first I don't even cause that's just a stupid question in itself,Offensive
"When a girl tried to argue with me whilst I was drunk, ""hes not done..."" ""you shut the fuck up bitch!"" im a nasty cunt whilst drunk #sarry",Offensive
When a hoe go back to her roots,Offensive
When a hoe tryna get at you while ya girl is looking http://t.co/Ihlzw7njke,Offensive
When a niggah think he gon come in-between me and my bestf &#128514;&#128514;&#128514;&#128514; I'll fuck you and her up &#128514;&#128076;,Offensive
When a pussy nigga socks you and doesn't knock you out.,Offensive
When a real niggah want you,Offensive
When a super bad bitch walk past u and u can't help but stare http://t.co/64Iwjvx2xE,Offensive
"When all else fails, blast bare nips",Non-offensive
"When bae dodges hoes cause he only want you &#128525;&#128553;

&#128514;&#128514; http://t.co/bLYYoLtP0k",Offensive
When bae say she goin to the club with her girls I be outside that bitch at 2am like... http://t.co/yJowfMziKf,Offensive
When bitches I work with are on there period ...,Offensive
When bitches in the library start acting up http://t.co/x1qGfTkB4O,Offensive
"When bitches know they feeling stupid, they keep there sentences short.",Offensive
"When bitches say ""I want to cuddle."" It real is them speaking in code saying they want the D",Offensive
When bitches you don't like talk to you at work. #workproblems #workflow #byebitch https://t.co/gqZuNhCVd3,Offensive
When did Miley turn ghetto?,Non-offensive
"When did gum get so soft, you sons of bitches.",Offensive
When did it become cool to ne stupid? This teabagger debate is slim on facts at best.,Non-offensive
When ever you dog hoes really bad you end up w/ a girlfriend ...,Offensive
When ex girl friends get fat. That's god saying hey man.. You're welcome lmfao &#128514;&#128557; big ole bitch,Offensive
"When girls say like ohh I'm so ugly, like bitch you ain't fishing for compliments you're like deep sea diving, fuck!",Offensive
When guys are more sentimental than most girls like man up pussy &#128530;&#128583;&#128581;,Offensive
When guys throw stupid bitch fits its like whyyyyy? Grow some balls please. I have bigger balls than you.,Offensive
When her pussy doesn't taste like pineapples http://t.co/tWpg0XXwbB,Offensive
When her pussy stank RT @BasedGodTobi: When yo girl says she&#8217;s gonna let you hit tonight http://t.co/bF8BGCAoEI http://t.co/G4k2DZ4WsV,Offensive
When hoes be sayin they sexually frustrated or need some dick http://t.co/UaVDkZBAut,Offensive
When hoes think I got sucker nigga written across my forehead...,Offensive
When i bitch fuck my hologram doe,Offensive
When i die bitch fuck my hologram doe* there taylor,Offensive
When i die throw a couple bad bitches in my casket,Offensive
When i die throw a couple bad bitches in my casket..,Offensive
When i see a SUPER bad bitch and she happen to be from my city i just feel the need to shoot my shot.,Offensive
When it come to bitches.... niggas will get dirty,Offensive
"When it rains it's good ""go to the mall weather"" all the coons be at home",Offensive
When it start raining bitches always wana get fucked bitch take a nap,Offensive
When it start thundering bitches be like I wana cuddle naw bitch you just wana excuse to suck a dick you and MiMi sit tf down in a corner,Offensive
When its hot i wear whatever lol shit if could come out this bitch in briefs i would,Offensive
When jake from State Farm keep calling yo bitch but yall got progressive http://t.co/dnb0q5phVk,Offensive
When lifes got ya down you just gotta get back up and pimp slap that hoe!!!!!,Offensive
When mfs tell you who you talk to and it ain't true..like no bitch!,Offensive
"When my friends are roastin my other friends and idk who to roast I'm just like wait ""who are your true nigs""&#128527;always da clan&#128111;&#128109;&#128129;",Offensive
When my right hand get out niggas gon remember why we tru loyal pussy,Offensive
When my teacher says basic algebra I think of basic bitches&#128514;&#128514;,Offensive
"When nigga/bitch lose in a fight they favorite line is ""he/she only "" &#128514;",Offensive
When niggas gimme their mixtape and it's trash #YEET #Fatality https://t.co/i3drCdIvN8,Offensive
When niggas say they like Latinas they don't mean you fat bitches that smell like fajitas,Offensive
"When niggas wanna cheat they start an argument with their girl... ""bitch i told you i hate ketchup on my hotdogs, fuck this im out""",Offensive
When people igg my text they get aired out in my head all types of bitches an dickheads &#128514;,Offensive
"When people label their name on there ghetto nano&lt;&lt;&lt;&lt;&lt; 

@StephyRae7",Non-offensive
"When people really think I'm Asian I get offended,
Even though I make fun of my gook self",Non-offensive
"When people tailgate, then pass you up, and look lol I just wave like hi bitch yeah I see you do I care fuck no pass me up",Offensive
When ratchet bitches find out the club ain't 10$ to get in https://t.co/GeJUIY1XG0,Offensive
When see u an oldhead rocking a Bruce Lee top with a durag on in the park randomly giving a group of street niggas a ghetto karate class,Offensive
When she wit me got yo bitch open,Offensive
When she's a straight up hoe but doesn't suck dick.,Offensive
"When somebody ask ""where da hoes at"" universal answer is ""shit u got em""",Offensive
When that dyke almost came for me when i didn't send for her &lt;&lt;&lt;&lt;,Offensive
When the baddest bitch in school walk by http://t.co/5REizTQ2lS,Offensive
"When the bitch playes with your emotions, an won't let you date. That's the moment where i wanna kick her straight in the vagina.",Offensive
"When the day goes bad just tell yourself ""were the pussy at!"" &#128514;",Offensive
When the ghost picks u up after u dive in the pussy http://t.co/vBD4zHJROF,Offensive
When the pussy stank @MariekieBarone &#128514;&#128514;&#128514;&#128514;&#128514; http://t.co/X5LIVg2b0q,Offensive
When the teachers aid trys acting like she's the teacher... bitch please,Offensive
"When they bitch about ""carbon emissions"" tell them to stop breathing because exhaling adds carbon dioxide to the atmosphere...",Offensive
When things don't go my way I'm a total bitch.&#128129;,Offensive
When this test is over today I'm making a pan of brownies. I'm going to lay in bed all day &amp; eat them until my heart is content. &#128524;,Non-offensive
"When u hitting it from the back u gotta call her ""bitch"" they love that but don't u dare call em ""slut""",Offensive
"When u see that bitch in 5 months like"" yea im having a boy ! "" bitch u was twerking on dicc on vday #weknow",Offensive
When was a hoe ever supposed to be loyal. I mean it wouldnt make em a hoe they'd be another housewife,Offensive
When will Joe stop telling PBO how to do his job? You couldn't even keep a job in #teabagger Florida. #morningjoe,Non-offensive
When women are so proud that they don't like to cook &amp; clean bitch stop being lazy.. It's not cute,Offensive
When you ain't had pussy in a hot minute... http://t.co/tP05IA7JbX,Offensive
When you catch yo bitch sending nudes to another nigga...,Offensive
When you colored every day is Sunday,Non-offensive
"When you give somebody that ""bitch"" look",Offensive
When you gotta boomin ass voice all you have to do is look at bitches and scream NOW. Den ya in da pussy,Offensive
"When you have everything they want &amp; you're doing everything they can't, bitches are going to talk shit. Don't let them stop your shine",Offensive
When you hear ya homie with no hoes lying https://t.co/MpHQak2QEg,Offensive
When you know for a fact you got a woman who loves you other bitches don't even matter.,Offensive
"When you realize how curiosity is a bitch. An should of let the unknown stay, unknown. #CuriosityKilledMe",Offensive
When you see @MARGIEFAYE about to fight a bitch .... http://t.co/KZoNqkfVtB,Offensive
When you see a fat bitch wearing leggings and a belly shirt http://t.co/mN4ZFw3P5G,Offensive
When you see kids being bad &amp; their parents just standing there &amp; you look @ em like bitch you ain't gon do somethin? http://t.co/1B822azXiQ,Offensive
When you tell a dark skin bitch to send you some sexy shit http://t.co/f5RUR3RkLU,Offensive
When you told ya Homie she was a hoe but he still wifed it &#8220;@Lurk_God: Caption this http://t.co/rgbqEsSSHA&#8221;,Offensive
When you're grinding with a bitch and she's knocking you over with the booty http://t.co/UAyeF5mb0p,Offensive
When your nigga passes you a hoe http://t.co/ItusP1WVoI,Offensive
When your side bitch won't leave http://t.co/Gw00BnBzQr,Offensive
Whenever I came to school fresh I took hella bathroom breaks just so the hoes could check me out &#128514;,Offensive
"Whenever I see a pic captioned
""Soft ghetto"" I log off for 25 minutes",Non-offensive
Whenever you need your hoe protected on social media or anywhere in the world? Please contact @JPERZELL and he'll fight for that hoe.,Offensive
"Where Is VRSL, that nigger owes me 10 bucks",Offensive
Where a prego bitch when I need one I have no milk an a whole box of cinnamon toast crunch man,Offensive
Where all the 2nd string bitches at?,Offensive
Where are all those whiny bitches when Kris left? How come Lulu ain't gettin shit?,Offensive
Where is @StephyRae7 ... I miss that bitch.,Offensive
Where my bitches at Mann,Offensive
Where tf this bitch in the pink from? &#128514; this hoe pointless,Offensive
"Where the bad bitches at? And by ""Bad Bitches"", I mean ""tacos"".",Offensive
Where the bad bitches? Huh? Where ya hiding? *Kanye voice*,Offensive
Where the fair and reasonable women at? Not these self righteous I deserve the world without working for it Cuz I got a pussy bitches.,Offensive
Where the girls at say happy birthday to me i need bitches on bitches like i got stacks on stacks,Offensive
Where the hoes at ? We looking for the hoes AYEEE,Offensive
Where the hoes at...,Offensive
Where this brolic bitch at ? Lol http://t.co/c0ooYDnq4M,Offensive
Where this hoe Benga at,Offensive
Where would me life be without God and @levimitchell.....seriously I'd probably be living In a trash can haha!&#128514;,Non-offensive
Where ya titties lil bitch?,Offensive
Where's all my bitches....where did they goooo?,Offensive
"Where's my money, bitch?",Offensive
Where's the part where Fat Amy goes err wop wobn wefo? #thingspeoplesay @FatAmyPost,Non-offensive
Where's the pic of her standing again &#8220;@ArlisDoNotChill: This bitch looks like Voltorb http://t.co/7cWAtskJwC&#8221;,Offensive
Where's this bitches parents tho. Go home you thot.,Offensive
Which expendable player can we put in with the sole objective of breaking Beverley's jaw?,Non-offensive
Which mean you hoes too STUPID ion want it around me #youhavejustbeenBLOCKED &#128679;,Offensive
"Which one .. Corey or Cory.. Or both &#128514;&#128514;&#8220;@illmatic_kid: ""He's half retarded""&#8221;",Offensive
Which one of you hoes then downloaded that JailMail app....,Offensive
"Whipped cream &#9829;,&#9829; #endlesslove",Non-offensive
Whipped http://t.co/EFSVjPqrwq,Non-offensive
Whipped out some french in front of some babes at the post office. #winning,Non-offensive
White bitches be lovin da colored men,Offensive
White bus drivers are all white trash. #LosAngeles,Offensive
"White kids, black kids, yellow kids hell even purple kids, if you carry yourselves like Daniel #Geale you will go far. #GealeMundine2",Non-offensive
White people always gave yellow ass teeth,Offensive
White trash bash &#128540;&#127867; http://t.co/wXVVTEM0Fc,Offensive
White trash have taken over every charity organization in the US.,Offensive
White trash okies don't count as real white people. To count as a white person you have to count a person. Okies aren't people.,Offensive
Who da fuck is yo? Idk nigguh,Offensive
Who doesn't want a bad bitch?,Offensive
Who ever did the beat on that Wayne by Chief that bitch a banger @ChiefKeef #FreeWop #FreeSlick,Offensive
Who fukn wit @Rocko4Real for real for real .. Dat nicca be riding!!,Offensive
"Who is John Hanson? A ""Black"" Man, A Moor, John Hanson
was the First President of the United States! George... http://t.co/rpSeqjD3",Non-offensive
"Who is that pink hat guy, Cody? Caleb? Either way he is a over emotional bitch. #BB16",Offensive
Who needs an alarm when you have the worlds most annoying bird outside your window?!??,Non-offensive
"Who remembers when we were in middle school/high school and would throw paper in the trash from our seat and yell ""KOBE!"" Lmfaoooo",Non-offensive
Who shot John lookin ass hoe,Offensive
Who takes mid from the best midlaner NA??? Fuckin solo Q fags.,Offensive
Who tf make an account of another bitch... Like you wanna be anotha bitch dat bad.. Lmfaooo fat ass hoes,Offensive
Who the fuck is this bitch with this cheap ass clown nose on my screen? Your tired ass commercial. I would never book u for a party,Offensive
Who the fuck made this cunt the authority on men?,Offensive
"Who the fuck puts a block of cheese in they room without a refrigerator ghetto ass niggas eases, like that's just the thing to do wrong.",Offensive
"Who the fuck still plays flappy bird? &#128514;

&#8220;@loren_travis: Flappy bird feels like http://t.co/OQ3jnn7fwO&#8221;",Offensive
Who the hell is gonna buy your shit when your dirty panties and trash are clearly in the background of the picture,Offensive
Who the hell taught you how to fuck bitch toot it up,Offensive
Who told this midget hoe to start stripping,Offensive
Who wanna play pin da tail on da colored man's butt?,Non-offensive
Who watches wrestling besides little kids and white trash?,Offensive
Who would've known that Jesus'll come back to the ghetto / on that level and that thorough like a black heroine.,Non-offensive
Who'd have thought my redneck husband would claim the hipster glasses? http://t.co/Vv6MzpQ4ju,Non-offensive
Who's a thottie? Yous a thottie! Who's a thottie? Yous a thottie! Yes YOU BITCH! Womp womp. &#128514;&#128514;&#128514; Lord save these parched hoes,Offensive
Who's baby is dat who's da man dat did dat 2 u Gator's bitches best be using jimmys,Offensive
Who's got the baddest pussy on the planet,Offensive
Who's ready for nigger spam?,Offensive
"Whoever came up with that "" I don't have no ex's "" sayin must've been a hoe",Offensive
Whoever had Mr. Ramlogan for UWI business law tho? Racist mudda cunt,Offensive
Whoever jumps in on a 1on1 is a bitch.,Offensive
Whoever made these brownies and cookies belongs in heaven,Non-offensive
Whoever mocks the poor insults his Maker; he who is glad at calamity will not go unpunished. http://t.co/P7zwAoXi4l,Non-offensive
Whole time your bitch on the phone moaning in me and my bitch ear though..,Offensive
"Whoo? A new attraction in Virginia City, birds of prey. Meet this owl famous for his role in Harry Potter. http://t.co/1NFSh5sCcR",Non-offensive
Whoooooaaa no chill savage &#8220;@CantBeLocal: Here monkey monkey http://t.co/wmZ8s3j6iG&#8221;,Non-offensive
Whoops bought snuggly hideous fuzzy boots because it's cold as balls all of a sudden,Non-offensive
Whops @_JAMAICAJONES yardie. Go smoke a blunt and tell a nigga to come through. You are stressed,Offensive
Whos pussy is it she said richie's,Offensive
Why 2 dudes would wanna fuck the same bitch at the same time is far beyond me.,Offensive
Why Jon hates birds. http://t.co/VwXlbmJ7fY,Non-offensive
Why McDonald's breakfast good but the lunch trash,Non-offensive
Why all the bitches fake gay now?,Offensive
Why am I being such a bitch today? #lol,Offensive
Why are #teabaggers so interested in saving people who are Muslim? Does Syria have oil? #morningjoe,Offensive
"Why are nudes called nudes? I would rather be like "" hey girl send me the tits and ass hoe """,Offensive
Why are people saying don't let guys treat you like a yellow starburst? That's my favorite.,Non-offensive
Why are some people such faggots? Like were you born that way or are you just that big of a douche bag.,Offensive
Why are there so many hoes?,Offensive
Why are you the only thick character in the game? Why I gotta play a skinny bitch? @KimKardashian,Offensive
"Why beg for nudes when you could fuck that bitch and make a video. Staring yourself and you get some booty, win win.",Offensive
Why bitches act like I CAN'T READ or like words don't have a meaning.,Offensive
Why bitches get so hype an mad when u asked if they suck dick like yes or no telly tubby,Offensive
"Why bitches quick to have a nigga baby, then be suprised when she taking care of it by herself?",Offensive
Why black girls gotta be thots? Ain't nobody bringing up the fat white hoe you fucked back in middle school. #LoveOurWomen,Offensive
Why can't I have colored eyes like my siblings &#128557;&#128557;,Non-offensive
Why can't there be bomb single bitches available on tap?,Offensive
Why can't you be humble like your moms and not hoes,Offensive
Why did you release my nudes you cunt...? @sickgirl12345 http://t.co/Nn4OdiZR8l,Offensive
Why do I have the worst BM in the world smh this bitch the devil !,Offensive
Why do I play these scary PC games? Cuz im not a pussy and i like being scared shitless,Offensive
Why do bitches come to school wearing stripper heels to school &#128563;&#128530; makes no sense!! &#128096;&#128581;,Offensive
Why do bitches put fuck a bio in they bio?... technically u still wrote a bio.,Offensive
Why do peeps gotta be mad ghetto nowadays? Smh pull up your pants!,Non-offensive
"Why do people bring their children to the salon, this Mexican bitch needs her animals on a leash for real.",Offensive
"Why do people use the eggplant Emoji in reference to a dick? If your dick is purple with a green top, see a doctor bruh.",Offensive
Why do so many filthy wetback half-breed spic savages live in #LosAngeles? None of them have any right at all to be here.,Offensive
Why do some girls feel the need to be bitches for no reason at all,Offensive
"Why do some scandalous niggas and hoes hate on a happy relationship? Just let them be happy together, fuck",Offensive
Why do the#teabaggers like this bald asshole complain about how long a bill is? Should we just draw you morons pictures. #morningjoe,Offensive
Why do visiting teams WHINE about right field as if it is longer for their batters. #Yankees #YankeeStadium,Non-offensive
Why do yall bitches act so childish,Offensive
Why does @Drake like Serena Williams? She looks like a tranny,Offensive
"Why does MSNBC have a ""news"" show that is 100% opinion &amp; right wing talking points? Joe the nation is with PBO not u teabaggers #morningjoe",Non-offensive
Why does this bitch on the olympics have a giant band aid on that looks like MIA designed it for american apparel?,Offensive
"Why does this faggot in front of me have to get two dozen doughnuts right now, get the fuck on",Offensive
"Why don't you text your own mom, dumb bitch.",Offensive
Why everybody so hype to see these famous people naked y'all hoes just alike they just got money &#128557;,Offensive
Why everybody talking about Rihanna nudes like she super cold naked? Just cuz she famous huh? That hoe built like a bubble gum swirl!!,Offensive
Why give a bitch an inch when she rather have 9 &#128520;,Offensive
Why give a bitch ur heart when she'd rather have a purse. Why give a bitch an inch when she'd rather have 9. These hoes aint loyal #lilwayne,Offensive
Why he try say alexi stole Jo bitch lmao,Offensive
"Why hella bitches act like they got everything they have on they own, like no bitch you had some form of assistance",Offensive
Why is @red_is_raw such a bitch? I mean who gets mild salsa? His father should be ashamed...,Offensive
Why is Baltimore so damn ghetto &#128514;,Offensive
Why is all these artist and new ones making so much trash?,Non-offensive
Why is it always the fat bitches talking shit?,Offensive
Why is it everytime I go to cracker barrel the girl with great tits that seats you who is your waitress nope its the chick with 2 teeth,Offensive
Why is my mother bothering me about the trash? It's my day off leave me alone and stop nagging,Non-offensive
Why is my phone being a fucking bitch,Offensive
Why is that most of the niggas/bitches I use to fw like to sub me ? &#128514;&#128557;,Offensive
Why is this bitch throwing condoms? Lmao,Offensive
Why isn't Rogers in the game? What a pussy! No heart. Not tough. Where's the out cry? Oh he's really hurt? No excuse. Cutler's tougher...,Offensive
Why niccas be hating tho lol .. Let me live homie,Offensive
"Why no boycott of racist ""redskins""?
#Redskins
#ChangeTheName
#ChangeTheMascot",Non-offensive
Why tf are girls still virgins ????????? We only got 2 months to live bitch you better throw that ass back,Offensive
Why the fuck am I getting notifications about two cunts getting married on facebook? I dini gie a fuck #getlost,Offensive
Why the fuck are the @Yankees throwing batting practice tonight? Holy shit...,Offensive
Why the fuck is this bitch calling me for,Offensive
"Why the most Ratchet bitches be talkin shit? Y'all got nothing better to do but talk shit, pick up the liq, and hop on a dick.",Offensive
Why the wifey type girls single and the hoes being cuffed though?,Offensive
